surival,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone,age_group,Family_size,family_size
0,2,male,-0.13121081627150988,0,1,-0.03502029713836765,S,Second,man,True,Southampton,no,False,Youth,small,1
1,1,female,-0.0071884664720878915,1,0,1.0391569646425183,C,First,woman,False,Cherbourg,yes,False,Youth,small,1
0,3,male,-1.883023823651264,4,2,-0.06804733925949275,S,Third,child,False,Southampton,no,False,kids,small,6
0,3,male,3.226430781206353,0,0,-0.517980956561777,S,Third,man,True,Southampton,no,True,Old,small,0
0,3,female,-1.5180627804471483,1,1,-0.37494418770467464,C,Third,child,False,Cherbourg,no,False,kids,small,2
1,1,female,-1.0071173199613868,0,1,0.08751481565885018,S,First,woman,False,Southampton,yes,False,Child,small,1
0,2,female,1.0366645219816597,1,0,-0.1690430767603246,S,Second,woman,False,Southampton,no,False,Middle,small,1
1,3,female,-0.8611329026797405,0,1,-0.48782583114683664,S,Third,woman,False,Southampton,yes,False,Child,small,1
1,1,female,1.1096567306224832,1,1,2.489714227658021,S,First,woman,False,Southampton,yes,False,Middle,small,2
1,1,male,1.5476099824674214,0,0,-0.1585127155043137,S,First,man,True,Southampton,yes,True,Old,small,0
1,3,female,-0.4231796508348021,0,3,-0.29812041581423143,C,Third,woman,False,Cherbourg,yes,False,Youth,small,3
0,3,male,0.817687896059191,2,0,-0.3967228893932427,S,Third,man,True,Southampton,no,False,Middle,small,2
0,2,male,-0.6421562767572715,1,0,-0.44666169169152126,S,Second,man,True,Southampton,no,False,Youth,small,1
1,1,female,1.3286333565449526,0,0,-0.1703986214456438,S,First,woman,False,Southampton,yes,True,Middle,small,0
0,2,male,-0.4231796508348021,0,0,-0.41794252462967335,S,Second,man,True,Southampton,no,True,Youth,small,0
1,2,female,0.8906801047000137,0,0,-0.41794252462967335,S,Second,woman,False,Southampton,yes,True,Middle,small,0
1,2,female,-0.20420302491233291,1,0,-0.40150941723688394,C,Second,woman,False,Cherbourg,yes,False,Youth,small,1
0,1,male,0.08776580965095956,0,0,0.29995623824875184,S,First,man,True,Southampton,no,True,Middle,small,0
0,3,male,-0.0071884664720878915,0,0,-0.4849539144406519,S,Third,man,True,Southampton,no,True,Youth,small,0
1,3,male,-1.883023823651264,1,1,-0.45368257073257434,S,Third,child,False,Southampton,yes,False,kids,small,2
1,1,female,1.2556411479041292,1,1,0.33936659390215695,S,First,woman,False,Southampton,yes,False,Middle,small,2
0,1,male,0.23375022693260566,0,0,-0.5711114156261957,S,First,man,True,Southampton,no,True,Middle,small,0
0,3,male,1.2556411479041292,0,0,-0.49452697012793445,S,Third,man,True,Southampton,no,True,Middle,small,0
1,2,female,-0.13121081627150988,1,0,-0.2073352995094552,C,Second,woman,False,Cherbourg,yes,False,Youth,small,1
1,3,female,-1.0801095286022098,0,0,-0.5285113178177879,C,Third,child,False,Cherbourg,yes,True,Child,small,0
0,3,male,-0.7151484853980944,0,0,-0.47833318912732714,S,Third,man,True,Southampton,no,True,Youth,small,0
1,1,female,1.912571025671537,0,1,0.9253161010204904,C,First,woman,False,Cherbourg,yes,False,Old,small,1
1,2,female,-0.350187442193979,0,1,-0.1690430767603246,S,Second,woman,False,Southampton,yes,False,Youth,small,1
0,3,male,0.23375022693260566,0,0,-0.5156681063077294,S,Third,man,True,Southampton,no,True,Middle,small,0
0,3,female,-0.5691640681164485,0,0,-0.46548806300613127,S,Third,woman,False,Southampton,no,True,Youth,small,0
0,2,male,-0.13121081627150988,0,0,-0.46580780306608655,S,Second,man,True,Southampton,no,True,Youth,small,0
0,3,female,0.6717034787775442,0,5,-0.10921147871480806,Q,Third,woman,False,Queenstown,no,False,Middle,small,5
1,1,female,-0.7881406940389174,0,0,-0.09245863126206343,S,First,woman,False,Southampton,yes,True,Youth,small,0
0,3,female,-0.0071884664720878915,1,2,-0.2178656607654661,S,Third,woman,False,Southampton,no,False,Youth,small,3
1,1,male,-0.27719523355315595,0,0,-0.09245863126206343,C,First,man,True,Cherbourg,yes,True,Youth,small,0
0,3,male,0.1607580182917826,0,0,-0.5184596093461411,Q,Third,man,True,Queenstown,no,True,Middle,small,0
